nodeid,first,last
tests/test_force.py::test_positive_delta,not_run,unobserved
tests/test_force.py::test_resolution,not_run,unobserved
tests/test_force.py::test_section_force_nodes_refuse_plasma_material,not_run,unobserved
tests/test_force.py::test_section_quadrature_balances_action_against_reaction,not_run,unobserved
tests/test_force.py::test_section_quadrature_converges_with_its_order,not_run,unobserved
tests/test_force.py::test_section_quadrature_holds_the_conductor_turns,not_run,unobserved
tests/test_force.py::test_section_quadrature_is_free_of_the_source_mesh,not_run,unobserved
tests/test_force.py::test_section_quadrature_refuses_a_force_map,not_run,unobserved
tests/test_force.py::test_section_quadrature_reproduces_the_refined_tiling,not_run,unobserved
tests/test_force.py::test_store_load,not_run,unobserved
tests/test_force.py::test_the_plasma_force_path_takes_the_tiling,not_run,unobserved
tests/test_force.py::test_the_plasma_rule_follows_the_target_and_not_the_coilset,not_run,unobserved
tests/test_force.py::test_the_tiling_stays_reachable_and_exact,not_run,unobserved
tests/test_force.py::test_totals_do_not_depend_on_the_source_mesh,not_run,unobserved
tests/test_force.py::test_turn_number,not_run,unobserved
tests/test_force.py::test_unit_delta,not_run,unobserved
tests/test_forward_transport.py::test_engine_failure_raises_without_a_fabricated_state,not_run,unobserved
tests/test_forward_transport.py::test_input_containers_own_immutable_copies,not_run,unobserved
tests/test_forward_transport.py::test_native_and_torax_rungs_share_the_typed_call_and_receipt,not_run,unobserved
tests/test_forward_transport.py::test_torax_step_gradient_matches_central_difference,not_run,unobserved
tests/test_forward_transport_reference.py::test_published_iterhybrid_rampup_matches_torax_entry_point,not_run,unobserved
tests/test_forward_transport_reference.py::test_published_rampup_trajectory_exercises_moving_grid,not_run,unobserved
tests/test_frame_ingest_import.py::test_frame_ingest_module_has_no_pandas_binding[nova.frame.itergeom],not_run,unobserved
tests/test_frame_ingest_import.py::test_frame_ingest_module_has_no_pandas_binding[nova.frame.machinedata],not_run,unobserved
tests/test_frame_ingest_import.py::test_vde_source_is_pandas_free,not_run,unobserved
tests/test_frameconstruction.py::test_bare_coil_insert_builds_subframe,not_run,unobserved
tests/test_frameconstruction.py::test_coil_insert_propagates_current_to_subframe,not_run,unobserved
tests/test_frameconstruction.py::test_coil_subframe_turns_normalise,not_run,unobserved
tests/test_frameindex.py::test_get_loc,not_run,unobserved
tests/test_framelink.py::test_Ic_unset,not_run,unobserved
tests/test_framelink.py::test_Ic_unset_Additional,not_run,unobserved
tests/test_framelink.py::test_attribute_metadata_replace,not_run,unobserved
tests/test_framelink.py::test_attribute_metadata_replace_error,not_run,unobserved
tests/test_framelink.py::test_columns,not_run,unobserved
tests/test_framelink.py::test_columns_metaframe_update,not_run,unobserved
tests/test_framelink.py::test_data_It_Ic_set_dict,not_run,unobserved
tests/test_framelink.py::test_data_It_Ic_set_insert,not_run,unobserved
tests/test_framelink.py::test_data_It_Ic_unset_dict,not_run,unobserved
tests/test_framelink.py::test_data_It_Ic_unset_insert,not_run,unobserved
tests/test_framelink.py::test_dataframe_addition,not_run,unobserved
tests/test_framelink.py::test_dataframe_addition_insert_required,not_run,unobserved
tests/test_framelink.py::test_dataframe_inplace_addition_insert_required,not_run,unobserved
tests/test_framelink.py::test_delim,not_run,unobserved
tests/test_framelink.py::test_drop_multipoint,not_run,unobserved
tests/test_framelink.py::test_frame_addition,not_run,unobserved
tests/test_framelink.py::test_frame_addition_required_error,not_run,unobserved
tests/test_framelink.py::test_frame_columns,not_run,unobserved
tests/test_framelink.py::test_frame_columns_multipoint,not_run,unobserved
tests/test_framelink.py::test_frame_index,not_run,unobserved
tests/test_framelink.py::test_frame_insert_required,not_run,unobserved
tests/test_framelink.py::test_index_length_error,not_run,unobserved
tests/test_framelink.py::test_init_insert_label,not_run,unobserved
tests/test_framelink.py::test_insert_insert_label_switch,not_run,unobserved
tests/test_framelink.py::test_instance,not_run,unobserved
tests/test_framelink.py::test_labelled_insert_offset,not_run,unobserved
tests/test_framelink.py::test_named_insert_no_number,not_run,unobserved
tests/test_framelink.py::test_named_insert_number_not_trailing,not_run,unobserved
tests/test_framelink.py::test_named_multi_insert,not_run,unobserved
tests/test_framelink.py::test_non_unique_index_error,not_run,unobserved
tests/test_framelink.py::test_required_add_error,not_run,unobserved
tests/test_framelink.py::test_required_add_frame,not_run,unobserved
tests/test_framelink.py::test_required_add_frame_error,not_run,unobserved
tests/test_framelink.py::test_required_additional_metadata_clash,not_run,unobserved
tests/test_framelink.py::test_required_insert,not_run,unobserved
tests/test_frameset.py::test_coilset_frames_and_operators_round_trip,not_run,unobserved
tests/test_frameset.py::test_frameset_persists_through_zarr,not_run,unobserved
tests/test_frameset.py::test_operator_rebuild_keeps_frame_group_intact,not_run,unobserved
tests/test_frameset.py::test_space_setattr_error,not_run,unobserved
tests/test_frameset.py::test_store_load,not_run,unobserved
tests/test_frameset.py::test_subspace_dataframe_access,not_run,unobserved
tests/test_framesetloc.py::test_array_repr,not_run,unobserved
tests/test_framesetloc.py::test_get_current_frame_keyerror,not_run,unobserved
tests/test_framesetloc.py::test_get_current_insert_default,not_run,unobserved
tests/test_framesetloc.py::test_get_current_subframe,not_run,unobserved
tests/test_framesetloc.py::test_get_current_subset,not_run,unobserved
tests/test_framesetloc.py::test_get_current_subspace,not_run,unobserved
tests/test_framesetloc.py::test_get_current_subspace_array,not_run,unobserved
tests/test_framesetloc.py::test_get_current_subspace_keyerror,not_run,unobserved
tests/test_framesetloc.py::test_get_key_error,not_run,unobserved
tests/test_framesetloc.py::test_get_subspace_error,not_run,unobserved
tests/test_framesetloc.py::test_set_column_error,not_run,unobserved
tests/test_framesetloc.py::test_set_current_frame_error,not_run,unobserved
tests/test_framesetloc.py::test_set_current_frame_subspace_error,not_run,unobserved
tests/test_framesetloc.py::test_set_current_subframe,not_run,unobserved
tests/test_framesetloc.py::test_set_current_subspace,not_run,unobserved
tests/test_framesetloc.py::test_set_current_subspace_array,not_run,unobserved
tests/test_framesetloc.py::test_set_current_subspace_error,not_run,unobserved
tests/test_framesetloc.py::test_set_frame_It_subspace_Ic,not_run,unobserved
tests/test_framesetloc.py::test_set_subspace_error,not_run,unobserved
tests/test_framesetloc.py::test_subframe_plasma_index,not_run,unobserved
tests/test_framespace.py::test_concatenate_does_not_inflate_subspace,not_run,unobserved
tests/test_framespace.py::test_drop_subspace,not_run,unobserved
tests/test_framespace.py::test_fix_aspect,not_run,unobserved
tests/test_framespace.py::test_loop_length,not_run,unobserved
tests/test_framespace.py::test_loop_length_abs,not_run,unobserved
tests/test_framespace.py::test_loop_length_factor,not_run,unobserved
tests/test_framespace.py::test_multipoint_factor,not_run,unobserved
tests/test_framespace.py::test_multipoint_factor_Ic_It,not_run,unobserved
tests/test_framespace.py::test_rectangular_cross_section,not_run,unobserved
tests/test_framespace.py::test_skin_section_area,not_run,unobserved
tests/test_frenet.py::test_binormal,not_run,unobserved
tests/test_frenet.py::test_binormal_error,not_run,unobserved
tests/test_frenet.py::test_helix[0.1--0.1],not_run,unobserved
tests/test_frenet.py::test_helix[0.1--2.3],not_run,unobserved
tests/test_frenet.py::test_helix[0.1-0],not_run,unobserved
tests/test_frenet.py::test_helix[0.1-3],not_run,unobserved
tests/test_frenet.py::test_helix[0.1-7.2],not_run,unobserved
tests/test_frenet.py::test_helix[11.3--0.1],not_run,unobserved
tests/test_frenet.py::test_helix[11.3--2.3],not_run,unobserved
tests/test_frenet.py::test_helix[11.3-0],not_run,unobserved
tests/test_frenet.py::test_helix[11.3-3],not_run,unobserved
tests/test_frenet.py::test_helix[11.3-7.2],not_run,unobserved
tests/test_frenet.py::test_helix[5--0.1],not_run,unobserved
tests/test_frenet.py::test_helix[5--2.3],not_run,unobserved
tests/test_frenet.py::test_helix[5-0],not_run,unobserved
tests/test_frenet.py::test_helix[5-3],not_run,unobserved
tests/test_frenet.py::test_helix[5-7.2],not_run,unobserved
tests/test_frenet.py::test_single_arc,not_run,unobserved
tests/test_frenet.py::test_single_line,not_run,unobserved
tests/test_frenet.py::test_torsion,not_run,unobserved
tests/test_geqdsk.py::test_committed_fixture_reads_as_the_analytic_equilibrium,not_run,unobserved
tests/test_geqdsk.py::test_committed_fixture_survives_a_further_round_trip,not_run,unobserved
tests/test_geqdsk.py::test_derived_grid_is_reconstructed[pnorm],not_run,unobserved
tests/test_geqdsk.py::test_derived_grid_is_reconstructed[x],not_run,unobserved
tests/test_geqdsk.py::test_derived_grid_is_reconstructed[z],not_run,unobserved
tests/test_geqdsk.py::test_psi_keeps_its_radial_and_vertical_axes,not_run,unobserved
tests/test_geqdsk.py::test_read_write_read_is_idempotent,not_run,unobserved
tests/test_geqdsk.py::test_write_then_read_returns_the_equilibrium,not_run,unobserved
tests/test_getslice.py::test_cache_reset,not_run,unobserved
tests/test_getslice.py::test_dict_copy,not_run,unobserved
tests/test_getslice.py::test_float_copy,not_run,unobserved
tests/test_getslice.py::test_get_data[-1],not_run,unobserved
tests/test_getslice.py::test_get_data[1],not_run,unobserved
tests/test_getslice.py::test_get_itime,not_run,unobserved
tests/test_getslice.py::test_getitime[0],not_run,unobserved
tests/test_getslice.py::test_getitime[1],not_run,unobserved
tests/test_getslice.py::test_match,not_run,unobserved
tests/test_getslice.py::test_time[0],not_run,unobserved
tests/test_getslice.py::test_time[1],not_run,unobserved
tests/test_getslice.py::test_time[2],not_run,unobserved
tests/test_getslice.py::test_time_partition,not_run,unobserved
tests/test_getslice.py::test_xarray_copy,not_run,unobserved
tests/test_groupset.py::test_local_arc_start_point_theta,not_run,unobserved
tests/test_groupset.py::test_source_axes[multiarc-a],not_run,unobserved
tests/test_groupset.py::test_source_axes[multiarc-n],not_run,unobserved
tests/test_groupset.py::test_source_axes[multiline-a],not_run,unobserved
tests/test_groupset.py::test_source_axes[multiline-n],not_run,unobserved
tests/test_groupset.py::test_space_intermediate_point[multiarc-point1],not_run,unobserved
tests/test_groupset.py::test_space_intermediate_point[multiline-point0],not_run,unobserved
tests/test_groupset.py::test_space_plot,not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_measurement_records_all_nine_moment_blocks,not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_R-far-linear],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_R-far-uniform],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_R-near-linear],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_R-near-uniform],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_Z-far-linear],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_Z-far-uniform],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_Z-near-linear],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[B_Z-near-uniform],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[psi-far-linear],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[psi-far-uniform],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[psi-near-linear],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_converge_to_cell_moments[psi-near-uniform],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_preserve_total_current[linear],not_run,unobserved
tests/test_hexcell_moment_equivalence.py::test_refined_plasma_elements_preserve_total_current[uniform],not_run,unobserved
tests/test_hexstencil.py::test_column_zero_is_the_interior_cell_itself[shape0],not_run,unobserved
tests/test_hexstencil.py::test_column_zero_is_the_interior_cell_itself[shape1],not_run,unobserved
tests/test_hexstencil.py::test_column_zero_is_the_interior_cell_itself[shape2],not_run,unobserved
tests/test_hexstencil.py::test_column_zero_is_the_interior_cell_itself[shape3],not_run,unobserved
tests/test_hexstencil.py::test_every_index_stays_on_the_grid[shape0],not_run,unobserved
tests/test_hexstencil.py::test_every_index_stays_on_the_grid[shape1],not_run,unobserved
tests/test_hexstencil.py::test_every_index_stays_on_the_grid[shape2],not_run,unobserved
tests/test_hexstencil.py::test_every_index_stays_on_the_grid[shape3],not_run,unobserved
tests/test_hexstencil.py::test_neighbour_columns_carry_the_ring_offsets[shape0],not_run,unobserved
